hour,request_count,total_tokens,input_tokens,output_tokens,estimated_cost,success_rate,error_rate,rate_limit_rate,server_error_rate,p50_latency_ms,p95_latency_ms,p99_latency_ms,p95_first_token_latency_ms,queue_p95_ms,active_customers,active_keys,distinct_ips,safety_hit_rate,retry_rate,cache_hit_rate,fallback_rate,reasoning_tokens,tokens_per_request,output_input_ratio,cost_per_request,cost_per_success,reasoning_token_share,truth_ids,truth_types,is_ground_truth,score_mad,top_metric_mad,score_stl,top_metric_stl,score_isolation_forest,pred_isolation_forest,pred_composite_rules,score_composite_rules,pred_mad,pred_stl
2026-07-06 09:00:00,119,77365,51784,25581,0.0998,94.958,5.042,2.521,0.8403,6460.0,8800.6,10453.14,7526.5,161.3,10,30,33,0.0,6.7227,16.8067,0.0,3992,650.1261,0.494,0.0008,0.0009,15.6053,,,False,1.7686888888888888,request_count,1.2236950495880365,p95_latency_ms,-0.13458337344874682,False,False,0.0,False,False
2026-07-06 10:00:00,132,83710,58080,25630,0.1052,93.1818,6.8182,0.7576,2.2727,6556.5,9638.05,11262.56,8941.65,167.9,10,27,37,1.5152,6.0606,13.6364,0.7576,3767,634.1667,0.4413,0.0008,0.0009,14.6976,,,False,2.1584,request_count,5.216626069534431,request_count,-0.09598578856688317,False,False,0.0,False,False
2026-07-06 11:00:00,112,76216,54767,21449,0.0938,96.4286,3.5714,0.8929,1.7857,6514.5,9093.7,10525.62,8440.85,148.85,10,29,35,0.8929,8.9286,15.1786,0.0,3563,680.5,0.3916,0.0008,0.0009,16.6115,,,False,1.5770817178265926,total_tokens,0.7592284765052776,error_rate,-0.1501331370492543,False,False,0.0,False,False
2026-07-06 12:00:00,109,76205,52899,23306,0.0978,94.4954,5.5046,0.9174,1.8349,6416.0,9279.4,10966.16,8186.2,146.6,10,28,36,0.0,7.3394,19.2661,0.0,3835,699.1284,0.4406,0.0009,0.0009,16.455,,,False,1.5766089650668238,total_tokens,0.8059653153079008,total_tokens,-0.15335976262693446,False,False,0.0,False,False
2026-07-06 13:00:00,125,89735,65613,24122,0.115,94.4,5.6,0.8,3.2,6562.0,8913.8,11059.16,8047.4,174.8,10,30,38,0.8,4.8,21.6,0.0,3655,717.88,0.3676,0.0009,0.001,15.1521,,,False,2.158094859582331,total_tokens,4.96022766756277,total_tokens,-0.11871232059284936,False,False,0.0,False,False
2026-07-06 14:00:00,121,78722,50995,27727,0.0983,93.3884,6.6116,0.8264,3.3058,6706.0,9016.0,11491.4,7702.0,179.0,10,27,32,0.8264,4.1322,19.0083,0.0,4327,650.595,0.5437,0.0008,0.0009,15.6057,,,False,1.8286444444444445,request_count,4.963547630492687,request_count,-0.10931741107734849,False,False,0.0,False,False
2026-07-06 15:00:00,104,70174,47396,22778,0.088,97.1154,2.8846,0.9615,0.0,6689.5,8364.8,10431.82,7347.4,147.55,10,28,35,0.0,1.9231,17.3077,0.0,3392,674.75,0.4806,0.0008,0.0009,14.8916,,,False,1.3174115201427274,total_tokens,1.881919327191262,p95_latency_ms,-0.1445399770605238,False,False,0.0,False,False
2026-07-06 16:00:00,121,81521,58404,23117,0.1042,94.2149,5.7851,0.0,4.9587,6510.0,9274.0,10400.6,8731.0,155.0,10,30,36,0.0,4.1322,21.4876,0.0,3852,673.7273,0.3958,0.0009,0.0009,16.6631,,,False,1.860464706341159,server_error_rate,3.110878355465583,request_count,-0.13480125361499762,False,False,0.0,False,False
2026-07-06 17:00:00,121,80868,57265,23603,0.1005,95.8678,4.1322,0.8264,2.4793,6481.0,8798.0,9302.6,7595.0,145.0,10,27,39,0.0,4.1322,17.3554,0.0,3505,668.3306,0.4122,0.0008,0.0009,14.8498,,,False,1.6793673469387755,request_count,2.195873870612678,request_count,-0.12429922221823037,False,False,0.0,False,False
2026-07-06 18:00:00,69,52454,39332,13122,0.0654,95.6522,4.3478,1.4493,2.8986,6631.0,10160.2,11043.12,9340.2,165.2,10,27,30,1.4493,4.3478,13.0435,0.0,2108,760.2029,0.3336,0.0009,0.001,16.0646,,,False,1.9116001321687188,p95_latency_ms,2.534647800157006,tokens_per_request,-0.13697061471376587,False,False,0.0,False,False
2026-07-06 19:00:00,90,61102,42766,18336,0.0762,94.4444,5.5556,1.1111,1.1111,6573.5,8525.2,9946.84,7604.15,159.45,10,26,35,1.1111,4.4444,21.1111,0.0,2883,678.9111,0.4288,0.0008,0.0009,15.7232,,,False,0.7025234168486378,p95_latency_ms,1.374365532837861,total_tokens,-0.17369038439364098,False,False,0.0,False,False
2026-07-06 20:00:00,70,44360,28956,15404,0.0566,91.4286,8.5714,1.4286,7.1429,6544.5,8886.05,10631.43,8561.8,136.45,10,25,32,0.0,7.1429,15.7143,0.0,2318,633.7143,0.532,0.0008,0.0009,15.048,,,False,2.877081038920521,server_error_rate,1.1046282355983472,tokens_per_request,-0.10631361554477248,False,False,0.0,False,False
2026-07-06 21:00:00,81,55309,38496,16813,0.0737,98.7654,1.2346,0.0,0.0,6380.0,7994.0,8645.0,7113.0,143.0,10,27,36,2.4691,4.9383,19.7531,1.2346,2804,682.8272,0.4367,0.0009,0.0009,16.6776,,,False,1.7366461494326149,error_rate,2.284826423356887,error_rate,-0.07632073482934904,False,False,0.0,False,False
2026-07-06 22:00:00,45,25879,16622,9257,0.0334,100.0,0.0,0.0,0.0,6371.0,9630.8,11275.64,7732.2,173.4,10,22,27,2.2222,6.6667,13.3333,0.0,1528,575.0889,0.5569,0.0007,0.0007,16.5064,,,False,2.1217337178561047,tokens_per_request,5.273818155996144,tokens_per_request,-0.07555628223611915,False,False,0.0,False,False
2026-07-06 23:00:00,53,38004,26651,11353,0.0465,94.3396,5.6604,1.8868,1.8868,6649.0,8993.2,9957.2,8018.6,163.6,10,25,25,1.8868,1.8868,16.9811,0.0,1837,717.0566,0.426,0.0009,0.0009,16.1807,,,False,0.8158258424559138,tokens_per_request,2.069628619263941,error_rate,-0.17471163552175223,False,False,0.0,False,False
2026-07-07 00:00:00,16,10708,7679,3029,0.0133,100.0,0.0,0.0,0.0,6316.5,8861.75,10821.95,8495.0,132.75,9,12,13,0.0,6.25,37.5,0.0,508,669.25,0.3945,0.0008,0.0008,16.7712,,,False,2.016680606617647,error_rate,3.4176085653087003,error_rate,-0.13292160914865997,False,False,0.0,False,False
2026-07-07 01:00:00,19,9342,5999,3343,0.0123,94.7368,5.2632,0.0,5.2632,6633.0,8203.7,9058.34,7181.8,111.2,10,17,13,0.0,0.0,21.0526,0.0,539,491.6842,0.5573,0.0006,0.0007,16.1232,,,False,3.754959210918983,tokens_per_request,8.473195507912589,tokens_per_request,0.00031451376574676004,True,False,0.0,False,True
2026-07-07 02:00:00,16,12073,8439,3634,0.0163,93.75,6.25,0.0,6.25,6678.0,8179.0,8923.0,7813.0,109.75,7,11,12,0.0,0.0,31.25,0.0,653,754.5625,0.4306,0.001,0.0011,17.9692,,,False,2.3204336607194747,server_error_rate,3.761609984018921,error_rate,-0.05979963100006286,False,False,0.0,False,False
2026-07-07 03:00:00,22,15698,10607,5091,0.0197,100.0,0.0,0.0,0.0,6484.0,8679.0,9103.53,6600.95,126.95,10,15,15,0.0,0.0,18.1818,0.0,879,713.5455,0.48,0.0009,0.0009,17.2658,,,False,2.3779500510008917,error_rate,2.440637863261976,error_rate,-0.10740612032779545,False,False,0.0,False,False
2026-07-07 04:00:00,24,14722,8909,5813,0.0183,100.0,0.0,0.0,0.0,6979.0,8501.1,8716.79,7067.45,150.7,8,14,17,8.3333,0.0,12.5,0.0,1017,613.4167,0.6525,0.0008,0.0008,17.4953,,,False,3.0398698630136973,output_input_ratio,0.8249923028459075,error_rate,-0.07889361241587356,False,False,0.0,False,False
2026-07-07 05:00:00,22,16084,11455,4629,0.0216,95.4545,4.5455,0.0,0.0,6433.5,8272.95,9208.98,7827.2,119.85,7,16,14,4.5455,13.6364,27.2727,0.0,732,731.0909,0.4041,0.001,0.001,15.8134,,,False,1.1266116110203908,p95_latency_ms,3.5257266808405405,p95_latency_ms,-0.07659673472666545,False,False,0.0,False,False
2026-07-07 06:00:00,67,44467,31577,12890,0.0615,97.0149,2.9851,1.4925,1.4925,6563.0,9887.5,10479.4,9112.1,160.1,10,25,26,0.0,1.4925,22.3881,0.0,2087,663.6866,0.4082,0.0009,0.0009,16.1908,,,False,1.9803111906333595,p95_latency_ms,1.0213527742378687,p95_latency_ms,-0.16921263958253419,False,False,0.0,False,False
2026-07-07 07:00:00,54,33634,21893,11741,0.0424,96.2963,3.7037,1.8519,1.8519,6686.5,8346.9,9371.56,6972.85,161.45,10,23,25,1.8519,5.5556,24.0741,0.0,1940,622.8519,0.5363,0.0008,0.0008,16.5233,,,False,1.6195888888888896,output_input_ratio,4.062881628304886,total_tokens,-0.12862586448629915,False,False,0.0,False,False
2026-07-07 08:00:00,70,46732,31714,15018,0.0619,94.2857,5.7143,0.0,5.7143,6471.5,7864.2,10188.1,7228.75,153.95,10,27,29,4.2857,2.8571,21.4286,0.0,2238,667.6,0.4735,0.0009,0.0009,14.9021,,,False,1.9130025426807118,server_error_rate,1.1144752144974053,p95_latency_ms,-0.12402505828323213,False,False,0.0,False,False
2026-07-07 09:00:00,121,80594,54799,25795,0.1031,92.562,7.438,2.4793,1.6529,6676.0,10226.0,11253.2,9745.0,173.0,10,27,33,2.4793,4.9587,13.2231,0.0,4039,666.0661,0.4707,0.0009,0.0009,15.6581,,,False,2.278195871295823,p95_latency_ms,1.5589795165759657,error_rate,-0.09176824652512505,False,False,0.0,False,False
2026-07-07 10:00:00,113,78254,54747,23507,0.0958,95.5752,4.4248,0.885,0.885,6508.0,8488.8,9723.12,7552.4,152.0,10,28,33,1.7699,5.3097,25.6637,0.0,3977,692.5133,0.4294,0.0008,0.0009,16.9184,,,False,0.5631747572815534,request_count,0.8625391217241375,p95_latency_ms,-0.152073819646026,False,False,0.0,False,False
2026-07-07 11:00:00,131,87243,60893,26350,0.1107,95.4198,4.5802,0.7634,1.5267,6634.0,8710.5,9809.6,8063.0,148.5,10,30,36,0.7634,5.3435,22.9008,0.0,4391,665.9771,0.4327,0.0008,0.0009,16.6641,,,False,0.82289,request_count,2.6210200173393514,request_count,-0.12993760769192747,False,False,0.0,False,False
2026-07-07 12:00:00,111,73117,50276,22841,0.0958,96.3964,3.6036,0.9009,0.0,6552.0,8761.5,10223.8,7703.0,153.0,10,28,35,0.9009,8.1081,19.8198,0.0,3390,658.7117,0.4543,0.0009,0.0009,14.8417,,,False,0.840546341289124,server_error_rate,0.9196817094864612,error_rate,-0.14434424267655332,False,False,0.0,False,False
2026-07-07 13:00:00,102,64392,44952,19440,0.0788,96.0784,3.9216,0.9804,0.9804,6610.0,8982.5,9768.49,8464.35,160.95,10,28,37,0.0,1.9608,16.6667,0.0,3128,631.2941,0.4325,0.0008,0.0008,16.0905,,,False,1.0648674199123833,tokens_per_request,2.127809351541101,tokens_per_request,-0.16810987782165004,False,False,0.0,False,False
2026-07-07 14:00:00,97,69537,47065,22472,0.0859,97.9381,2.0619,0.0,1.0309,6810.0,8952.0,10671.2,8058.0,177.0,10,28,35,2.0619,0.0,13.4021,0.0,3699,716.8763,0.4775,0.0009,0.0009,16.4605,,,False,1.597806619276924,error_rate,1.6265766672804622,error_rate,-0.13328599412171865,False,False,0.0,False,False
2026-07-07 15:00:00,117,73868,51920,21948,0.0949,94.8718,5.1282,0.8547,0.8547,6456.0,9884.6,11246.16,9499.2,150.0,10,27,36,1.7094,5.1282,17.094,0.0,3625,631.3504,0.4227,0.0008,0.0009,16.5163,,,False,1.8760316009322902,p95_latency_ms,1.7213951536313392,p95_latency_ms,-0.13847728001363652,False,False,0.0,False,False
2026-07-07 16:00:00,117,83293,57070,26223,0.1054,80.3419,19.6581,1.7094,16.2393,26088.0,34236.0,40568.48,28190.4,1047.6,10,27,32,0.0,5.9829,13.6752,0.8547,4217,711.906,0.4595,0.0009,0.0011,16.0813,GT-002,model_congestion,True,41.5782077670491,p95_latency_ms,48.66077724476497,p95_latency_ms,0.0743762033142853,True,True,1.0,True,True
2026-07-07 17:00:00,102,70745,48288,22457,0.0878,75.4902,24.5098,0.9804,21.5686,26410.0,40538.2,44847.76,37172.2,947.1,10,29,35,2.9412,6.8627,26.4706,0.0,3333,693.5784,0.4651,0.0009,0.0011,14.8417,GT-002,model_congestion,True,45.703167324514624,p95_latency_ms,61.90677273683447,p95_latency_ms,0.06355169259131366,True,False,0.0,True,True
2026-07-07 18:00:00,80,58054,42197,15857,0.0731,95.0,5.0,2.5,1.25,6481.5,9725.7,10703.92,8620.25,161.8,10,28,34,1.25,5.0,18.75,0.0,2498,725.675,0.3758,0.0009,0.001,15.7533,,,False,1.7095509090909107,output_input_ratio,0.9371747645916748,total_tokens,-0.1641967794656528,False,False,0.0,False,False
2026-07-07 19:00:00,87,60209,43250,16959,0.0735,94.2529,5.7471,1.1494,3.4483,6566.0,9753.4,10872.94,8734.6,181.0,10,26,30,1.1494,4.5977,19.5402,0.0,2814,692.0575,0.3921,0.0008,0.0009,16.593,,,False,1.3097563636363652,output_input_ratio,1.1829308596607717,p95_latency_ms,-0.1572108507007693,False,False,0.0,False,False
2026-07-07 20:00:00,74,52601,38652,13949,0.0669,91.8919,8.1081,0.0,4.0541,6564.5,8866.7,10126.59,8177.05,153.05,9,25,34,1.3514,4.0541,18.9189,0.0,2131,710.8243,0.3609,0.0009,0.001,15.2771,,,False,2.102863408521304,error_rate,1.3539581368233073,tokens_per_request,-0.15743529793411887,False,False,0.0,False,False
2026-07-07 21:00:00,64,44798,32142,12656,0.0567,90.625,9.375,6.25,1.5625,6559.0,9464.15,10984.71,9297.25,176.55,10,27,34,0.0,1.5625,20.3125,1.5625,2075,699.9688,0.3938,0.0009,0.001,16.3954,,,False,2.8543245614035095,error_rate,2.786728747852794,request_count,-0.07805247579658131,False,False,0.0,False,False
2026-07-07 22:00:00,43,31632,23825,7807,0.0398,97.6744,2.3256,0.0,0.0,6431.0,8890.1,10522.86,8671.8,131.2,10,22,21,0.0,2.3256,18.6047,0.0,1314,735.6279,0.3277,0.0009,0.0009,16.831,,,False,2.115248131539611,output_input_ratio,0.9054566493633049,p95_latency_ms,-0.15328567865243153,False,False,0.0,False,False
2026-07-07 23:00:00,57,40130,26747,13383,0.0508,96.4912,3.5088,0.0,1.7544,7005.0,10694.6,11327.96,9656.8,185.6,9,21,22,3.5088,7.0175,22.807,0.0,2274,704.0351,0.5004,0.0009,0.0009,16.9917,,,False,2.3579181483531033,p95_latency_ms,3.809807929133885,p95_latency_ms,-0.09135859543982988,False,False,0.0,False,False
2026-07-08 00:00:00,24,18914,14559,4355,0.0246,95.8333,4.1667,0.0,0.0,6642.0,8638.1,9551.49,7762.2,173.8,9,15,18,0.0,0.0,12.5,0.0,660,788.0833,0.2991,0.001,0.0011,15.155,,,False,2.4452342158859475,output_input_ratio,4.212177888112352,tokens_per_request,-0.10379829785843575,False,False,0.0,False,False
2026-07-08 01:00:00,32,24132,18087,6045,0.0332,100.0,0.0,0.0,0.0,6338.5,7644.55,8302.07,6572.5,204.3,10,16,18,0.0,0.0,37.5,0.0,1021,754.125,0.3342,0.001,0.001,16.89,,,False,2.8708011053588933,error_rate,2.8778033973517987,error_rate,-0.04874221915316035,False,False,0.0,False,False
2026-07-08 02:00:00,22,13634,9179,4455,0.017,100.0,0.0,0.0,0.0,6915.0,9171.9,9660.24,7735.4,150.95,9,17,17,0.0,4.5455,27.2727,0.0,775,619.7273,0.4853,0.0008,0.0008,17.3962,,,False,2.6603646616541354,error_rate,4.864430902154832,tokens_per_request,-0.13556405303234614,False,False,0.0,False,False
2026-07-08 03:00:00,13,8496,5822,2674,0.0111,92.3077,7.6923,7.6923,0.0,6236.0,7593.0,8478.6,5818.6,83.2,6,11,12,0.0,7.6923,15.3846,0.0,422,653.5385,0.4593,0.0009,0.0009,15.7816,,,False,1.7241676009912672,p95_latency_ms,1.6704760513167927,request_count,-0.010507769367264275,False,False,0.0,False,False
2026-07-08 04:00:00,23,14950,10434,4516,0.0196,95.6522,4.3478,0.0,0.0,6454.0,9659.7,10183.24,8994.1,175.4,7,13,13,4.3478,21.7391,17.3913,0.0,623,650.0,0.4328,0.0009,0.0009,13.7954,,,False,1.048271073954696,total_tokens,1.3681458647534603,p95_latency_ms,-0.08005109944906708,False,False,0.0,False,False
2026-07-08 05:00:00,38,29803,20391,9412,0.0378,92.1053,7.8947,5.2632,2.6316,7070.5,10636.9,10913.39,9986.7,166.15,10,20,24,2.6316,0.0,23.6842,2.6316,1560,784.2895,0.4616,0.001,0.0011,16.5746,,,False,2.022373015873016,error_rate,1.9182207375311449,tokens_per_request,0.012357792385576882,True,False,0.0,False,False
2026-07-08 06:00:00,68,44837,30532,14305,0.0563,92.6471,7.3529,0.0,4.4118,6732.5,9453.85,10873.42,7483.7,173.25,10,27,32,0.0,2.9412,20.5882,0.0,2283,659.3676,0.4685,0.0008,0.0009,15.9595,,,False,1.7982822350826433,server_error_rate,1.7089139367034982,error_rate,-0.15338479052104903,False,False,0.0,False,False
2026-07-08 07:00:00,81,56556,39376,17180,0.0728,93.8272,6.1728,1.2346,3.7037,6494.0,8475.0,10930.8,7512.0,177.0,10,29,30,1.2346,4.9383,18.5185,0.0,2748,698.2222,0.4363,0.0009,0.001,15.9953,,,False,1.369374873953264,server_error_rate,1.3727635613768596,tokens_per_request,-0.15749918545585684,False,False,0.0,False,False
2026-07-08 08:00:00,74,50886,34455,16431,0.0628,98.6486,1.3514,0.0,1.3514,6827.5,9194.75,10751.86,8379.05,157.0,10,29,31,1.3514,1.3514,25.6757,1.3514,2520,687.6486,0.4769,0.0008,0.0009,15.3369,,,False,1.4895630437045515,error_rate,2.772936804858685,error_rate,-0.1299527163251833,False,False,0.0,False,False
2026-07-08 09:00:00,136,97628,70686,26942,0.126,96.3235,3.6765,0.0,2.2059,6633.0,10051.5,11444.95,9324.25,171.5,10,30,38,0.0,4.4118,18.3824,0.7353,4158,717.8529,0.3812,0.0009,0.001,15.4332,,,False,1.4131247688339497,total_tokens,1.7394124600432892,total_tokens,-0.054067330413462455,False,False,0.0,False,False
2026-07-08 10:00:00,115,83971,62786,21185,0.1041,99.1304,0.8696,0.0,0.0,6587.0,8740.1,10356.1,7951.0,147.7,10,28,35,0.8696,1.7391,25.2174,0.0,3710,730.1826,0.3374,0.0009,0.0009,17.5124,,,False,1.901362158167035,output_input_ratio,1.8823888849341768,error_rate,-0.1122667628579665,False,False,0.0,False,False
2026-07-08 11:00:00,116,73368,49834,23534,0.0934,93.1034,6.8966,1.7241,2.5862,6633.5,8534.5,9127.9,7349.75,139.5,10,28,35,0.0,4.3103,20.6897,0.0,3819,632.4828,0.4722,0.0008,0.0009,16.2276,,,False,1.25854029658014,tokens_per_request,1.1780913993592121,tokens_per_request,-0.11021543684382046,False,False,0.0,False,False
2026-07-08 12:00:00,103,65555,46858,18697,0.0833,94.1748,5.8252,1.9417,3.8835,6562.0,8930.7,11490.06,8342.0,155.8,10,28,31,0.9709,5.8252,17.4757,0.0,3119,636.4563,0.399,0.0008,0.0009,16.6818,,,False,1.3685791385981105,server_error_rate,1.3014314130220157,total_tokens,-0.153268277655234,False,False,0.0,False,False
2026-07-08 13:00:00,103,73337,51894,21443,0.0915,99.0291,0.9709,0.9709,0.0,6558.0,10393.7,11030.36,9796.9,170.5,10,30,39,0.0,3.8835,18.4466,0.0,3507,712.0097,0.4132,0.0009,0.0009,16.355,,,False,1.3051664634999285,p95_latency_ms,2.082755340673954,p95_latency_ms,-0.11891827189296639,False,False,0.0,False,False
2026-07-08 14:00:00,134,89584,63133,26451,0.112,93.2836,6.7164,0.7463,4.4776,6581.5,9651.2,10782.41,8805.3,156.35,10,29,39,0.7463,8.9552,19.403,0.7463,4134,668.5373,0.419,0.0008,0.0009,15.6289,,,False,1.575615516974712,server_error_rate,4.879722288046945,request_count,-0.08237480982465745,False,False,0.0,False,False
2026-07-08 15:00:00,122,75371,54769,20602,0.0951,95.082,4.918,2.459,1.6393,6472.5,8280.2,10157.12,7527.35,159.5,10,27,36,1.6393,1.6393,16.3934,0.0,3287,617.7951,0.3762,0.0008,0.0008,15.9548,,,False,1.5360408680039084,tokens_per_request,1.2351511524044918,p95_latency_ms,-0.13107262714211027,False,False,0.0,False,False
2026-07-08 16:00:00,108,73427,51124,22303,0.0942,92.5926,7.4074,1.8519,2.7778,6511.0,9459.45,10666.6,8850.95,121.65,10,30,36,1.8519,8.3333,19.4444,0.0,3495,679.8796,0.4363,0.0009,0.0009,15.6705,,,False,0.6578176726256694,total_tokens,1.290855115905484,total_tokens,-0.1325492388795696,False,False,0.0,False,False
2026-07-08 17:00:00,117,75347,53028,22319,0.0959,94.8718,5.1282,1.7094,0.0,6474.0,8610.8,9597.48,7552.0,134.8,10,28,35,0.0,6.8376,21.3675,0.0,3962,643.9915,0.4209,0.0008,0.0009,17.7517,,,False,1.0342887915691226,tokens_per_request,1.007424826140706,tokens_per_request,-0.1129906028893563,False,False,0.0,False,False
2026-07-08 18:00:00,75,44916,31798,13118,0.0568,98.6667,1.3333,1.3333,0.0,6522.0,9212.6,10331.06,8836.8,140.9,9,25,30,0.0,4.0,21.3333,0.0,2010,598.88,0.4125,0.0008,0.0008,15.3225,,,False,1.7659451406587012,tokens_per_request,2.424427004853443,tokens_per_request,-0.15142263043240556,False,False,0.0,False,False
2026-07-08 19:00:00,70,41012,26662,14350,0.0499,88.5714,11.4286,2.8571,5.7143,6645.0,9540.65,10993.46,8725.1,142.75,10,25,30,0.0,8.5714,21.4286,0.0,2245,585.8857,0.5382,0.0007,0.0008,15.6446,,,False,2.15451798561151,output_input_ratio,4.364251352866571,error_rate,-0.0475158974996146,False,False,0.0,False,False
2026-07-08 20:00:00,72,45832,30709,15123,0.0577,95.8333,4.1667,1.3889,2.7778,6626.5,8550.3,11074.41,7299.25,134.0,10,25,32,1.3889,5.5556,16.6667,0.0,2455,636.5556,0.4925,0.0008,0.0008,16.2336,,,False,1.2801824722040547,output_input_ratio,0.9166310952945593,error_rate,-0.14854242211659274,False,False,0.0,False,False
2026-07-08 21:00:00,87,55512,38626,16886,0.0708,94.2529,5.7471,1.1494,2.2989,6618.0,8872.6,9965.0,7700.6,141.7,10,27,34,1.1494,5.7471,16.092,0.0,2768,638.069,0.4372,0.0008,0.0009,16.3923,,,False,0.6016380881450981,tokens_per_request,1.260709440666518,tokens_per_request,-0.16772701331827955,False,False,0.0,False,False
2026-07-08 22:00:00,54,33485,23733,9752,0.0418,94.4444,5.5556,1.8519,1.8519,6475.0,9855.85,10834.26,9538.4,164.25,9,22,27,1.8519,1.8519,20.3704,1.8519,1568,620.0926,0.4109,0.0008,0.0008,16.0788,,,False,1.0685089342850107,p95_latency_ms,2.165794845539943,tokens_per_request,-0.1089894722396525,False,False,0.0,False,False
2026-07-08 23:00:00,34,22444,17246,5198,0.0292,100.0,0.0,0.0,0.0,6405.0,7952.65,8952.18,7336.7,145.55,10,20,20,5.8824,2.9412,20.5882,2.9412,862,660.1176,0.3014,0.0009,0.0009,16.5833,,,False,2.8739095999999997,output_input_ratio,2.275518774584126,request_count,-0.06421731655375429,False,False,0.0,False,False
2026-07-09 00:00:00,21,13464,10163,3301,0.0189,85.7143,14.2857,4.7619,4.7619,6343.0,10510.0,11370.8,10238.0,142.0,9,14,15,9.5238,0.0,23.8095,0.0,579,641.1429,0.3248,0.0009,0.0011,17.5401,,,False,2.93553403578015,error_rate,5.890181105331864,error_rate,-0.025467165133116088,False,False,0.0,False,False
2026-07-09 01:00:00,22,15994,11989,4005,0.0198,95.4545,4.5455,0.0,4.5455,6697.5,8222.55,9465.35,7628.6,144.8,8,15,15,4.5455,4.5455,27.2727,0.0,568,727.0,0.3341,0.0009,0.0009,14.1823,,,False,2.001916,output_input_ratio,0.7804383181450826,request_count,-0.12979267202742922,False,False,0.0,False,False
2026-07-09 02:00:00,24,17300,11722,5578,0.0225,91.6667,8.3333,4.1667,4.1667,6632.5,9225.7,10957.26,7029.95,128.2,8,14,17,0.0,4.1667,8.3333,0.0,636,720.8333,0.4759,0.0009,0.001,11.4019,,,False,1.2587927230646363,tokens_per_request,5.106804383857218,error_rate,-0.07600642571587962,False,False,0.0,False,False
2026-07-09 03:00:00,24,14707,9966,4741,0.0176,95.8333,4.1667,0.0,0.0,6816.5,8339.8,8667.26,7768.15,128.25,10,18,19,0.0,0.0,25.0,0.0,902,612.7917,0.4757,0.0007,0.0008,19.0255,,,False,1.194857922506482,server_error_rate,0.7936952154562562,error_rate,-0.09542442891987651,False,False,0.0,False,False
2026-07-09 04:00:00,30,20771,14658,6113,0.0275,90.0,10.0,3.3333,6.6667,6421.5,9260.65,10982.67,8180.8,162.6,10,18,20,3.3333,16.6667,6.6667,0.0,996,692.3667,0.417,0.0009,0.001,16.2931,,,False,1.8969319869588839,error_rate,4.188187300252282,error_rate,-0.06109948842805113,False,False,0.0,False,False
2026-07-09 05:00:00,29,20017,12922,7095,0.0254,93.1034,6.8966,0.0,0.0,6674.0,10235.6,10746.24,9428.2,172.8,8,18,18,0.0,3.4483,24.1379,0.0,1097,690.2414,0.5491,0.0009,0.0009,15.4616,,,False,2.443525245441797,output_input_ratio,1.7033624042322173,error_rate,-0.1189690501676059,False,False,0.0,False,False
2026-07-09 06:00:00,55,39850,28684,11166,0.05,100.0,0.0,0.0,0.0,6501.0,8706.1,10890.8,7709.3,210.8,9,23,25,0.0,3.6364,16.3636,1.8182,1751,724.5455,0.3893,0.0009,0.0009,15.6815,,,False,2.3014161534746114,error_rate,1.783656586462353,error_rate,-0.09182727279824388,False,False,0.0,False,False
2026-07-09 07:00:00,57,34575,24055,10520,0.0441,96.4912,3.5088,0.0,3.5088,6594.0,8225.0,9699.4,7304.0,130.4,10,25,29,5.2632,7.0175,15.7895,0.0,1698,606.5789,0.4373,0.0008,0.0008,16.1407,,,False,1.1292788595417365,tokens_per_request,3.9806799491063,total_tokens,-0.1381600345951855,False,False,0.0,False,False
2026-07-09 08:00:00,83,52583,35094,17489,0.0643,93.9759,6.0241,0.0,2.4096,6582.0,9300.0,11187.48,8969.7,174.3,10,29,37,0.0,6.0241,20.4819,0.0,2587,633.5301,0.4983,0.0008,0.0008,14.7922,,,False,1.3968368794326236,output_input_ratio,1.6445256745609582,request_count,-0.146296448975976,False,False,0.0,False,False
2026-07-09 09:00:00,131,91147,64880,26267,0.115,99.2366,0.7634,0.0,0.0,6638.0,8682.5,11394.5,7964.5,183.5,10,30,39,2.2901,5.3435,15.2672,0.0,4046,695.7786,0.4049,0.0009,0.0009,15.4034,,,False,2.2113447664739265,error_rate,1.5109807130702047,p95_latency_ms,-0.08783112447122149,False,False,0.0,False,False
2026-07-09 10:00:00,136,96230,68251,27979,0.1246,96.3235,3.6765,0.7353,1.4706,6523.0,9015.5,11047.9,8094.0,181.25,10,28,36,1.4706,1.4706,18.3824,0.0,4197,707.5735,0.4099,0.0009,0.001,15.0005,,,False,1.7316996238988314,total_tokens,3.322244069411794,request_count,-0.09602718972077423,False,False,0.0,False,False
2026-07-09 11:00:00,113,81349,57926,23423,0.1035,95.5752,4.4248,1.7699,2.6549,6589.0,10169.0,11014.12,9311.4,186.4,10,27,35,2.6549,6.1947,18.5841,0.0,3567,719.9027,0.4044,0.0009,0.001,15.2286,,,False,1.7349777921170069,p95_latency_ms,1.9203892345321778,p95_latency_ms,-0.11009259335509053,False,False,0.0,False,False
2026-07-09 12:00:00,112,76912,54703,22209,0.0943,96.4286,3.5714,0.8929,1.7857,6642.5,10052.65,10523.91,8882.3,202.0,10,27,36,1.7857,2.6786,12.5,0.0,3762,686.7143,0.406,0.0008,0.0009,16.9391,,,False,1.3616942517610366,p95_latency_ms,1.4428089489614648,p95_latency_ms,-0.13193244726157694,False,False,0.0,False,False
